codistat,codprov_istat,segm3,km,casmez,year,index_stateint
37005,37,3,-243.6132278200608,0,1996,37.70101940631866
37005,37,3,-243.6132278200608,0,2001,47.06377071142197
37005,37,3,-243.6132278200608,0,2006,65.66248285770416
37005,37,3,-243.6132278200608,0,2008,73.0414867401123
37005,37,3,-243.6132278200608,0,2013,31.17087652534246
37005,37,3,-243.6132278200608,0,2018,60.54945184290409
37006,37,3,-236.3346292548673,0,1994,33.40348944813013
37006,37,3,-236.3346292548673,0,1996,35.87994486093521
37006,37,3,-236.3346292548673,0,2001,44.62741976976395
37006,37,3,-236.3346292548673,0,2006,62.34485495090485
37006,37,3,-236.3346292548673,0,2008,73.21011853218079
37006,37,3,-236.3346292548673,0,2013,27.84522544965148
37006,37,3,-236.3346292548673,0,2018,60.52726599574089
37007,37,3,-205.6633960266705,0,1994,37.77226852625608
37007,37,3,-205.6633960266705,0,1996,38.02168726921082
37007,37,3,-205.6633960266705,0,2001,45.66618031263351
37007,37,3,-205.6633960266705,0,2006,64.87663149833679
37007,37,3,-205.6633960266705,0,2008,69.24930286407471
37007,37,3,-205.6633960266705,0,2013,40.6666085831821
37007,37,3,-205.6633960266705,0,2018,58.91215644776821
37008,37,3,-229.6870417626529,0,1994,32.50403755158186
37008,37,3,-229.6870417626529,0,1996,34.10137611627579
37008,37,3,-229.6870417626529,0,2001,42.96979117393494
37008,37,3,-229.6870417626529,0,2006,60.6409287750721
37008,37,3,-229.6870417626529,0,2008,73.13710832595825
37008,37,3,-229.6870417626529,0,2013,34.50263223052025
37008,37,3,-229.6870417626529,0,2018,60.59689316153526
37009,37,3,-246.100773434551,0,1994,36.08263133466244
37009,37,3,-246.100773434551,0,1996,37.62006318569183
37009,37,3,-246.100773434551,0,2001,47.52650839090347
37009,37,3,-246.100773434551,0,2006,66.14147605001926
37009,37,3,-246.100773434551,0,2008,72.54834914207458
37009,37,3,-246.100773434551,0,2013,33.12524931132793
37009,37,3,-246.100773434551,0,2018,60.86190381646156
37011,37,3,-239.005478104343,0,1994,35.78167134895921
37011,37,3,-239.005478104343,0,1996,37.57915395498276
37011,37,3,-239.005478104343,0,2001,47.90852215886116
37011,37,3,-239.005478104343,0,2006,66.20472560822964
37011,37,3,-239.005478104343,0,2008,72.64464139938354
37011,37,3,-239.005478104343,0,2013,29.45184220373631
37011,37,3,-239.005478104343,0,2018,60.87781110405922
37012,37,3,-205.786707273,0,1994,36.72121906280518
37012,37,3,-205.786707273,0,1996,37.93150368332863
37012,37,3,-205.786707273,0,2001,48.17321118712425
37012,37,3,-205.786707273,0,2006,67.03935721516609
37012,37,3,-205.786707273,0,2008,72.4941942691803
37012,37,3,-205.786707273,0,2013,34.53088288009167
37012,37,3,-205.786707273,0,2018,60.22083572298288
37014,37,3,-205.5618606806484,0,1994,34.85303259640932
37014,37,3,-205.5618606806484,0,1996,35.80304509401321
37014,37,3,-205.5618606806484,0,2001,45.62667900323868
37014,37,3,-205.5618606806484,0,2006,59.00474053621292
37014,37,3,-205.5618606806484,0,2008,70.33533000946045
37014,37,3,-205.5618606806484,0,2013,28.33633296750486
37014,37,3,-205.5618606806484,0,2018,62.88239254057407
37016,37,3,-213.3173987034336,0,1994,32.51151619851589
37016,37,3,-213.3173987034336,0,1996,33.21762007474899
37016,37,3,-213.3173987034336,0,2001,40.77543962001801
37016,37,3,-213.3173987034336,0,2006,58.18933029472828
37016,37,3,-213.3173987034336,0,2008,72.75226044654846
37016,37,3,-213.3173987034336,0,2013,38.03622501902282
37016,37,3,-213.3173987034336,0,2018,60.46910133957863
37017,37,3,-254.1549148506461,0,1994,30.16757054626942
37017,37,3,-254.1549148506461,0,1996,32.19059598445892
37017,37,3,-254.1549148506461,0,2001,41.02583187818527
37017,37,3,-254.1549148506461,0,2006,57.07684701681137
37017,37,3,-254.1549148506461,0,2008,70.54480218887329
37017,37,3,-254.1549148506461,0,2013,39.01032829284668
37017,37,3,-254.1549148506461,0,2018,59.82700538635254
37019,37,3,-241.8057798009619,0,1994,37.48070951551199
37019,37,3,-241.8057798009619,0,1996,39.2549507021904
37019,37,3,-241.8057798009619,0,2001,50.23918947577477
37019,37,3,-241.8057798009619,0,2006,69.87096603214741
37019,37,3,-241.8057798009619,0,2008,72.72873663902283
37019,37,3,-241.8057798009619,0,2013,29.38756941258907
37019,37,3,-241.8057798009619,0,2018,61.30139471590519
37020,37,3,-215.154285019931,0,1994,35.67015641182661
37020,37,3,-215.154285019931,0,1996,37.11618453264236
37020,37,3,-215.154285019931,0,2001,47.45806741714478
37020,37,3,-215.154285019931,0,2006,64.82328701019287
37020,37,3,-215.154285019931,0,2008,72.57947874069214
37020,37,3,-215.154285019931,0,2013,31.42064151540399
37020,37,3,-215.154285019931,0,2018,61.08223947882652
37021,37,3,-230.2795654238424,0,1994,35.26446462422609
37021,37,3,-230.2795654238424,0,1996,37.24077332019806
37021,37,3,-230.2795654238424,0,2001,47.17841404676437
37021,37,3,-230.2795654238424,0,2006,64.92559491097927
37021,37,3,-230.2795654238424,0,2008,72.22192454338074
37021,37,3,-230.2795654238424,0,2013,29.99318523705006
37021,37,3,-230.2795654238424,0,2018,61.58309590816498
37024,37,3,-265.5668149870708,0,1994,34.18890448659658
37024,37,3,-265.5668149870708,0,1996,34.11213713884354
37024,37,3,-265.5668149870708,0,2001,44.72865796089172
37024,37,3,-265.5668149870708,0,2006,60.49382516741753
37024,37,3,-265.5668149870708,0,2008,70.51308035850525
37024,37,3,-265.5668149870708,0,2013,29.41270428150892
37024,37,3,-265.5668149870708,0,2018,62.0403499007225
37025,37,3,-209.9166121738604,0,1994,33.71476963162422
37025,37,3,-209.9166121738604,0,1996,34.44903570413589
37025,37,3,-209.9166121738604,0,2001,43.8501044511795
37025,37,3,-209.9166121738604,0,2006,61.29112601280212
37025,37,3,-209.9166121738604,0,2008,74.15234971046448
37025,37,3,-209.9166121738604,0,2013,35.6170501075685
37025,37,3,-209.9166121738604,0,2018,60.11924961209297
37026,37,3,-206.0340066819905,0,1994,33.82148670405149
37026,37,3,-206.0340066819905,0,1996,34.8092069029808
37026,37,3,-206.0340066819905,0,2001,41.78923544287682
37026,37,3,-206.0340066819905,0,2006,59.53846217691898
37026,37,3,-206.0340066819905,0,2008,68.88782048225403
37026,37,3,-206.0340066819905,0,2013,33.59133175760508
37026,37,3,-206.0340066819905,0,2018,60.29143360257149
37028,37,3,-254.9683453260653,0,1994,36.34756561368704
37028,37,3,-254.9683453260653,0,1996,37.60983467102051
37028,37,3,-254.9683453260653,0,2001,47.69107174873352
37028,37,3,-254.9683453260653,0,2006,65.48156175017357
37028,37,3,-254.9683453260653,0,2008,73.03424048423767
37028,37,3,-254.9683453260653,0,2013,33.15215595066547
37028,37,3,-254.9683453260653,0,2018,60.26478870213032
37030,37,3,-235.5734445305517,0,1994,35.59607823193073
37030,37,3,-235.5734445305517,0,1996,37.46186399459839
37030,37,3,-235.5734445305517,0,2001,46.68754920363426
37030,37,3,-235.5734445305517,0,2006,64.83612436056137
37030,37,3,-235.5734445305517,0,2008,73.25383949279785
37030,37,3,-235.5734445305517,0,2013,31.58409675583243
37030,37,3,-235.5734445305517,0,2018,61.26433259248734
37031,37,3,-230.3708760947731,0,1994,36.45940721035004
37031,37,3,-230.3708760947731,0,1996,37.66096287965775
37031,37,3,-230.3708760947731,0,2001,45.99767982959747
37031,37,3,-230.3708760947731,0,2006,66.35196416079998
37031,37,3,-230.3708760947731,0,2008,69.28715777397156
37031,37,3,-230.3708760947731,0,2013,30.67996862903237
37031,37,3,-230.3708760947731,0,2018,59.21331425011158
37032,37,3,-205.2054102767576,0,1994,35.75205287337303
37032,37,3,-205.2054102767576,0,1996,36.64333701133728
37032,37,3,-205.2054102767576,0,2001,48.17717748880386
37032,37,3,-205.2054102767576,0,2006,66.24443218111992
37032,37,3,-205.2054102767576,0,2008,71.95640468597412
37032,37,3,-205.2054102767576,0,2013,33.53616200014949
37032,37,3,-205.2054102767576,0,2018,60.40127182006836
37034,37,3,-220.6275206046847,0,1994,35.10606653988361
37034,37,3,-220.6275206046847,0,1996,35.07347857952118
37034,37,3,-220.6275206046847,0,2001,40.11176055669785
37034,37,3,-220.6275206046847,0,2006,57.55467334389687
37034,37,3,-220.6275206046847,0,2008,69.16008925437927
37034,37,3,-220.6275206046847,0,2013,33.01287172734737
37034,37,3,-220.6275206046847,0,2018,60.0374068915844
37035,37,3,-245.2956972652673,0,1994,34.80312879383564
37035,37,3,-245.2956972652673,0,1996,36.62073594331741
37035,37,3,-245.2956972652673,0,2001,42.9994255900383
37035,37,3,-245.2956972652673,0,2006,60.71736611425877
37035,37,3,-245.2956972652673,0,2008,72.41240739822388
37035,37,3,-245.2956972652673,0,2013,32.66598712652922
37035,37,3,-245.2956972652673,0,2018,60.3466334939003
37036,37,3,-233.0824248191857,0,1994,35.91800197958946
37036,37,3,-233.0824248191857,0,1996,37.9767073392868
37036,37,3,-233.0824248191857,0,2001,48.32383090257645
37036,37,3,-233.0824248191857,0,2006,66.86930035054684
37036,37,3,-233.0824248191857,0,2008,71.12834787368774
37036,37,3,-233.0824248191857,0,2013,31.97668205201626
37036,37,3,-233.0824248191857,0,2018,60.30590414255857
37037,37,3,-219.0593041930231,0,1994,36.00107266008854
37037,37,3,-219.0593041930231,0,1996,36.61009764671326
37037,37,3,-219.0593041930231,0,2001,48.35122019052505
37037,37,3,-219.0593041930231,0,2006,65.91478732228279
37037,37,3,-219.0593041930231,0,2008,72.17195320129395
37037,37,3,-219.0593041930231,0,2013,34.97544340416789
37037,37,3,-219.0593041930231,0,2018,59.34748247265816
37038,37,3,-239.1442206557776,0,1994,34.0751251578331
37038,37,3,-239.1442206557776,0,1996,34.88609379529953
37038,37,3,-239.1442206557776,0,2001,43.51364316046238
37038,37,3,-239.1442206557776,0,2006,62.97566717863083
37038,37,3,-239.1442206557776,0,2008,72.73230767250061
37038,37,3,-239.1442206557776,0,2013,33.23329244181514
37038,37,3,-239.1442206557776,0,2018,60.60892505943775
37039,37,3,-230.2495963168764,0,1994,26.35156673192978
37039,37,3,-230.2495963168764,0,1996,30.34823727607727
37039,37,3,-230.2495963168764,0,2001,37.34165719151497
37039,37,3,-230.2495963168764,0,2006,49.99049761891365
37039,37,3,-230.2495963168764,0,2008,72.73213982582092
37039,37,3,-230.2495963168764,0,2013,36.81217983551323
37039,37,3,-230.2495963168764,0,2018,60.00787445902824
37040,37,3,-217.4762122473953,0,1994,29.83951723575592
37040,37,3,-217.4762122473953,0,1996,30.12023240327835
37040,37,3,-217.4762122473953,0,2001,34.92944926023483
37040,37,3,-217.4762122473953,0,2006,49.62759626656771
37040,37,3,-217.4762122473953,0,2008,72.51440334320068
37040,37,3,-217.4762122473953,0,2013,32.78838403522968
37040,37,3,-217.4762122473953,0,2018,61.01914180442691
37041,37,3,-219.9465109361913,0,1994,33.96828380972147
37041,37,3,-219.9465109361913,0,1996,37.17244696617126
37041,37,3,-219.9465109361913,0,2001,42.39743268489838
37041,37,3,-219.9465109361913,0,2006,58.5475762784481
37041,37,3,-219.9465109361913,0,2008,72.01082730293274
37041,37,3,-219.9465109361913,0,2013,39.79443371295929
37041,37,3,-219.9465109361913,0,2018,59.67319372296333
37042,37,3,-242.0934983109162,0,1994,35.0557845979929
37042,37,3,-242.0934983109162,0,1996,37.36168599128723
37042,37,3,-242.0934983109162,0,2001,44.24585257470608
37042,37,3,-242.0934983109162,0,2006,61.99112422019243
37042,37,3,-242.0934983109162,0,2008,72.80727791786194
37042,37,3,-242.0934983109162,0,2013,34.13841050863266
37042,37,3,-242.0934983109162,0,2018,60.5034758746624
37044,37,3,-224.6399021638336,0,1994,32.81973565369844
37044,37,3,-224.6399021638336,0,1996,34.00382304191589
37044,37,3,-224.6399021638336,0,2001,39.94420325756073
37044,37,3,-224.6399021638336,0,2006,57.56611050665379
37044,37,3,-224.6399021638336,0,2008,72.82277631759644
37044,37,3,-224.6399021638336,0,2013,33.19406264275312
37044,37,3,-224.6399021638336,0,2018,59.96798399090767
37045,37,3,-203.3211491593039,0,1994,34.36176679097116
37045,37,3,-203.3211491593039,0,1996,34.5948714017868
37045,37,3,-203.3211491593039,0,2001,46.68110606074333
37045,37,3,-203.3211491593039,0,2006,66.45347054302692
37045,37,3,-203.3211491593039,0,2008,74.02397227287292
37045,37,3,-203.3211491593039,0,2013,31.55258390679955
37045,37,3,-203.3211491593039,0,2018,61.38734337687492
37046,37,3,-225.2682583168425,0,1994,36.83861487358809
37046,37,3,-225.2682583168425,0,1996,38.97504186630249
37046,37,3,-225.2682583168425,0,2001,49.15621763467789
37046,37,3,-225.2682583168425,0,2006,68.17696478962898
37046,37,3,-225.2682583168425,0,2008,72.01134061813354
37046,37,3,-225.2682583168425,0,2013,33.70473733171821
37046,37,3,-225.2682583168425,0,2018,60.63784697651863
37047,37,3,-227.6413122898013,0,1994,34.93095995485783
37047,37,3,-227.6413122898013,0,1996,36.8320124745369
37047,37,3,-227.6413122898013,0,2001,46.15652996301651
37047,37,3,-227.6413122898013,0,2006,63.72009000182152
37047,37,3,-227.6413122898013,0,2008,73.98160099983215
37047,37,3,-227.6413122898013,0,2013,30.27905141562223
37047,37,3,-227.6413122898013,0,2018,61.03486865758896
37048,37,3,-256.1558885071705,0,1994,33.58945740014315
37048,37,3,-256.1558885071705,0,1996,33.80250024795532
37048,37,3,-256.1558885071705,0,2001,40.86898452043533
37048,37,3,-256.1558885071705,0,2006,56.6949854940176
37048,37,3,-256.1558885071705,0,2008,70.89325881004333
37048,37,3,-256.1558885071705,0,2013,31.52485302090645
37048,37,3,-256.1558885071705,0,2018,61.13883471488953
37050,37,3,-251.0068203439565,0,1994,35.65737590193748
37050,37,3,-251.0068203439565,0,1996,36.72317218780518
37050,37,3,-251.0068203439565,0,2001,46.43569591641426
37050,37,3,-251.0068203439565,0,2006,64.27913931012154
37050,37,3,-251.0068203439565,0,2008,71.72150659561157
37050,37,3,-251.0068203439565,0,2013,34.85323188081384
37050,37,3,-251.0068203439565,0,2018,60.33238190412521
37051,37,3,-222.507146282805,0,1994,32.47931700199842
37051,37,3,-222.507146282805,0,1996,33.15819799900055
37051,37,3,-222.507146282805,0,2001,40.18308007717133
37051,37,3,-222.507146282805,0,2006,55.85241644084454
37051,37,3,-222.507146282805,0,2008,71.53654527664185
37051,37,3,-222.507146282805,0,2013,32.00810145400465
37051,37,3,-222.507146282805,0,2018,61.46081320941448
37052,37,3,-246.9832425759611,0,1994,36.66484872996807
37052,37,3,-246.9832425759611,0,1996,37.90216797590256
37052,37,3,-246.9832425759611,0,2001,49.11657828092575
37052,37,3,-246.9832425759611,0,2006,67.99921327829361
37052,37,3,-246.9832425759611,0,2008,72.42972493171692
37052,37,3,-246.9832425759611,0,2013,31.40020852722228
37052,37,3,-246.9832425759611,0,2018,60.98875012993813
37053,37,3,-256.5221752510154,0,1994,33.76329225301743
37053,37,3,-256.5221752510154,0,1996,33.95630788803101
37053,37,3,-256.5221752510154,0,2001,42.19427359104156
37053,37,3,-256.5221752510154,0,2006,58.2945636510849
37053,37,3,-256.5221752510154,0,2008,70.88464546203613
37053,37,3,-256.5221752510154,0,2013,31.99394287914038
37053,37,3,-256.5221752510154,0,2018,60.96400859951973
37054,37,3,-231.0265954620196,0,1994,33.73109558969736
37054,37,3,-231.0265954620196,0,1996,35.46408641338348
37054,37,3,-231.0265954620196,0,2001,44.62847167253494
37054,37,3,-231.0265954620196,0,2006,62.06973917782307
37054,37,3,-231.0265954620196,0,2008,73.74355840682983
37054,37,3,-231.0265954620196,0,2013,30.62012284249067
37054,37,3,-231.0265954620196,0,2018,61.36851434409618
37055,37,3,-250.1469001477874,0,1994,34.02859658747911
37055,37,3,-250.1469001477874,0,1996,35.77209329605103
37055,37,3,-250.1469001477874,0,2001,44.8474086523056
37055,37,3,-250.1469001477874,0,2006,61.83235922455788
37055,37,3,-250.1469001477874,0,2008,70.90359497070313
37055,37,3,-250.1469001477874,0,2013,33.60256467014551
37055,37,3,-250.1469001477874,0,2018,60.22733628749847
37056,37,3,-261.5305840053985,0,1994,32.90071758627892
37056,37,3,-261.5305840053985,0,1996,34.01568585634232
37056,37,3,-261.5305840053985,0,2001,40.74395054578781
37056,37,3,-261.5305840053985,0,2006,57.17208631336689
37056,37,3,-261.5305840053985,0,2008,71.45376968383789
37056,37,3,-261.5305840053985,0,2013,34.66273483261466
37056,37,3,-261.5305840053985,0,2018,60.55172571539879
37057,37,3,-234.6246705172849,0,1994,34.83501457422972
37057,37,3,-234.6246705172849,0,1996,36.54065930843353
37057,37,3,-234.6246705172849,0,2001,44.8858160674572
37057,37,3,-234.6246705172849,0,2006,62.076092466712
37057,37,3,-234.6246705172849,0,2008,72.87707257270813
37057,37,3,-234.6246705172849,0,2013,30.04934915155172
37057,37,3,-234.6246705172849,0,2018,61.087801232934
37060,37,3,-243.8437093311301,0,1994,35.65705700963736
37060,37,3,-243.8437093311301,0,1996,37.89796298742294
37060,37,3,-243.8437093311301,0,2001,48.75251936912537
37060,37,3,-243.8437093311301,0,2006,67.10260705649853
37060,37,3,-243.8437093311301,0,2008,72.43416523933411
37060,37,3,-243.8437093311301,0,2013,30.37196085229516
37060,37,3,-243.8437093311301,0,2018,60.67375282943249
37061,37,3,-250.3330378416429,0,1994,37.51793384552002
37061,37,3,-250.3330378416429,0,1996,38.14508074522018
37061,37,3,-250.3330378416429,0,2001,48.03072997927666
37061,37,3,-250.3330378416429,0,2006,66.69619520008564
37061,37,3,-250.3330378416429,0,2008,71.03081846237183
37061,37,3,-250.3330378416429,0,2013,31.52209733426571
37061,37,3,-250.3330378416429,0,2018,60.85734152793884
38001,38,3,-221.6909105929612,0,1994,35.0334932282567
38001,38,3,-221.6909105929612,0,1996,35.96093875169754
38001,38,3,-221.6909105929612,0,2001,45.39336451888084
38001,38,3,-221.6909105929612,0,2006,62.60732945799828
38001,38,3,-221.6909105929612,0,2008,71.49005818367004
38001,38,3,-221.6909105929612,0,2013,31.3910856731236
38001,38,3,-221.6909105929612,0,2018,62.46971917152405
38002,38,3,-250.6461162305657,0,1994,31.36583353579044
38002,38,3,-250.6461162305657,0,1996,32.0659351348877
38002,38,3,-250.6461162305657,0,2001,38.69795846939087
38002,38,3,-250.6461162305657,0,2006,56.13330100476742
38002,38,3,-250.6461162305657,0,2008,69.24816167354584
38002,38,3,-250.6461162305657,0,2013,30.97081693634391
38002,38,3,-250.6461162305657,0,2018,61.03178539872169
38003,38,3,-265.578444650552,0,1994,32.91815070062876
38003,38,3,-265.578444650552,0,1996,33.55457699298859
38003,38,3,-265.578444650552,0,2001,38.79267603158951
38003,38,3,-265.578444650552,0,2006,54.09087139368057
38003,38,3,-265.578444650552,0,2008,67.79007339477539
38003,38,3,-265.578444650552,0,2013,30.58813472092152
38003,38,3,-265.578444650552,0,2018,62.09289002418518
38004,38,3,-258.3271645469054,0,1994,29.50884331017733
38004,38,3,-258.3271645469054,0,1996,30.20652544498444
38004,38,3,-258.3271645469054,0,2001,34.15770480036736
38004,38,3,-258.3271645469054,0,2006,46.33816194534302
38004,38,3,-258.3271645469054,0,2008,67.22724175453186
38004,38,3,-258.3271645469054,0,2013,37.92512506991625
38004,38,3,-258.3271645469054,0,2018,60.19267071783543
38005,38,3,-231.3847699235212,0,1994,28.33220361918211
38005,38,3,-231.3847699235212,0,1996,29.53785705566406
38005,38,3,-231.3847699235212,0,2001,34.6795197725296
38005,38,3,-231.3847699235212,0,2006,50.62770321965218
38005,38,3,-231.3847699235212,0,2008,71.03615355491638
38005,38,3,-231.3847699235212,0,2013,40.18948234990239
38005,38,3,-231.3847699235212,0,2018,59.89961624145508
38006,38,3,-215.0522073117781,0,1994,30.79268768429756
38006,38,3,-215.0522073117781,0,1996,31.75270855426788
38006,38,3,-215.0522073117781,0,2001,30.72151017189026
